pmid	doi	publisher_bucket	artifact_type	target_url	rationale	expected_local_action
28926134	10.1002/mc.22738	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
30365870	10.1002/ijc.31941	wiley	pdf	https://onlinelibrary.wiley.com/doi/10.1002/ijc.31941	Wiley onlinelibrary.wiley.com — Cloudflare-gated from cluster IP.	Navigate https://onlinelibrary.wiley.com/doi/10.1002/ijc.31941 in primed Chrome; PDF endpoint is https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ijc.31941 ; page.expect_download() (auto-download prefs); %PDF magic check; write to data/papers/PMID_{pmid}/paper.pdf.
30365870	10.1002/ijc.31941	wiley	supp	https://onlinelibrary.wiley.com/doi/10.1002/ijc.31941	Wiley supp — links exposed on article HTML as https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002/ijc.31941&file=<file> ; file names are per-article and require HTML parse.	"1) Navigate https://onlinelibrary.wiley.com/doi/10.1002/ijc.31941 in primed Chrome; 2) parse DOM for anchors matching /action/downloadSupplement?doi=...&file=... (also try 'section.article-section__supporting-information a[href*=""downloadSupplement""]') ; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>."
30365870	10.1002/ijc.31941	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
28940471	10.1002/jms.4032	wiley	supp	https://onlinelibrary.wiley.com/doi/10.1002/jms.4032	Wiley supp — links exposed on article HTML as https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002/jms.4032&file=<file> ; file names are per-article and require HTML parse.	"1) Navigate https://onlinelibrary.wiley.com/doi/10.1002/jms.4032 in primed Chrome; 2) parse DOM for anchors matching /action/downloadSupplement?doi=...&file=... (also try 'section.article-section__supporting-information a[href*=""downloadSupplement""]') ; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>."
28940471	10.1002/jms.4032	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
30710467	10.1002/jgc4.1048	wiley	supp	https://onlinelibrary.wiley.com/doi/10.1002/jgc4.1048	Wiley supp — links exposed on article HTML as https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002/jgc4.1048&file=<file> ; file names are per-article and require HTML parse.	"1) Navigate https://onlinelibrary.wiley.com/doi/10.1002/jgc4.1048 in primed Chrome; 2) parse DOM for anchors matching /action/downloadSupplement?doi=...&file=... (also try 'section.article-section__supporting-information a[href*=""downloadSupplement""]') ; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>."
30710467	10.1002/jgc4.1048	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
33844851	10.1002/ijc.33596	wiley	supp	https://onlinelibrary.wiley.com/doi/10.1002/ijc.33596	Wiley supp — links exposed on article HTML as https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002/ijc.33596&file=<file> ; file names are per-article and require HTML parse.	"1) Navigate https://onlinelibrary.wiley.com/doi/10.1002/ijc.33596 in primed Chrome; 2) parse DOM for anchors matching /action/downloadSupplement?doi=...&file=... (also try 'section.article-section__supporting-information a[href*=""downloadSupplement""]') ; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>."
33844851	10.1002/ijc.33596	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
34516694	10.1002/pros.24223	wiley	supp	https://onlinelibrary.wiley.com/doi/10.1002/pros.24223	Wiley supp — links exposed on article HTML as https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002/pros.24223&file=<file> ; file names are per-article and require HTML parse.	"1) Navigate https://onlinelibrary.wiley.com/doi/10.1002/pros.24223 in primed Chrome; 2) parse DOM for anchors matching /action/downloadSupplement?doi=...&file=... (also try 'section.article-section__supporting-information a[href*=""downloadSupplement""]') ; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>."
34516694	10.1002/pros.24223	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
34907602	10.1111/jgh.15760	wiley	supp	https://onlinelibrary.wiley.com/doi/10.1111/jgh.15760	Wiley supp — links exposed on article HTML as https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1111/jgh.15760&file=<file> ; file names are per-article and require HTML parse.	"1) Navigate https://onlinelibrary.wiley.com/doi/10.1111/jgh.15760 in primed Chrome; 2) parse DOM for anchors matching /action/downloadSupplement?doi=...&file=... (also try 'section.article-section__supporting-information a[href*=""downloadSupplement""]') ; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>."
34907602	10.1111/jgh.15760	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
36522829	10.1002/ijc.34398	wiley	supp	https://onlinelibrary.wiley.com/doi/10.1002/ijc.34398	Wiley supp — links exposed on article HTML as https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002/ijc.34398&file=<file> ; file names are per-article and require HTML parse.	"1) Navigate https://onlinelibrary.wiley.com/doi/10.1002/ijc.34398 in primed Chrome; 2) parse DOM for anchors matching /action/downloadSupplement?doi=...&file=... (also try 'section.article-section__supporting-information a[href*=""downloadSupplement""]') ; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>."
36522829	10.1002/ijc.34398	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
37743721	10.1111/codi.16733	wiley	supp	https://onlinelibrary.wiley.com/doi/10.1111/codi.16733	Wiley supp — links exposed on article HTML as https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1111/codi.16733&file=<file> ; file names are per-article and require HTML parse.	"1) Navigate https://onlinelibrary.wiley.com/doi/10.1111/codi.16733 in primed Chrome; 2) parse DOM for anchors matching /action/downloadSupplement?doi=...&file=... (also try 'section.article-section__supporting-information a[href*=""downloadSupplement""]') ; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>."
37743721	10.1111/codi.16733	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
37792663	10.1002/path.6196	wiley	supp	https://onlinelibrary.wiley.com/doi/10.1002/path.6196	Wiley supp — links exposed on article HTML as https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002/path.6196&file=<file> ; file names are per-article and require HTML parse.	"1) Navigate https://onlinelibrary.wiley.com/doi/10.1002/path.6196 in primed Chrome; 2) parse DOM for anchors matching /action/downloadSupplement?doi=...&file=... (also try 'section.article-section__supporting-information a[href*=""downloadSupplement""]') ; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>."
37792663	10.1002/path.6196	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
37795928	10.1002/gcc.23208	wiley	supp	https://onlinelibrary.wiley.com/doi/10.1002/gcc.23208	Wiley supp — links exposed on article HTML as https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002/gcc.23208&file=<file> ; file names are per-article and require HTML parse.	"1) Navigate https://onlinelibrary.wiley.com/doi/10.1002/gcc.23208 in primed Chrome; 2) parse DOM for anchors matching /action/downloadSupplement?doi=...&file=... (also try 'section.article-section__supporting-information a[href*=""downloadSupplement""]') ; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>."
37795928	10.1002/gcc.23208	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
38111159	10.1002/jsfa.13227	wiley	supp	https://onlinelibrary.wiley.com/doi/10.1002/jsfa.13227	Wiley supp — links exposed on article HTML as https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1002/jsfa.13227&file=<file> ; file names are per-article and require HTML parse.	"1) Navigate https://onlinelibrary.wiley.com/doi/10.1002/jsfa.13227 in primed Chrome; 2) parse DOM for anchors matching /action/downloadSupplement?doi=...&file=... (also try 'section.article-section__supporting-information a[href*=""downloadSupplement""]') ; 3) navigate each URL, page.expect_download(); 4) magic-check; 5) write to data/papers/PMID_{pmid}/supp/<file>."
38111159	10.1002/jsfa.13227	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
29288512	10.1111/cas.13497	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
29750437	10.1002/mnfr.201800178	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
30575318	10.1002/cam4.1913	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
31254442	10.1002/1878-0261.12539	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
33860101	10.1002/jgh3.12529	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
34328665	10.1002/1878-0261.13070	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
34449929	10.1111/cas.15119	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
34821068	10.1002/cam4.4384	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
35475151	10.1002/bco2.104	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
37260140	10.1002/cam4.6194	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
37387515	10.1002/cam4.6281	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
37548332	10.1002/cam4.6414	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
37766594	10.1002/cam4.6534	wiley	reads	SCRAPE-FROM-ARTICLE-HTML	Reads gap where cluster-side EuropePMC datalinks + NCBI elink + abstract-regex returned NONE. Cluster couldn't fetch the fulltext HTML (publisher CDN is Cloudflare-gated), so any accession embedded in a Data Availability section wasn't visible.	Fetch the Cloudflare-gated article HTML in primed Chrome, regex-extract INSDC accessions (broadened set: PRJ[END][AB]\d+, ERP\d+, SRP\d+, DRP\d+, DRA\d+, E-MTAB-\d+, E-GEOD-\d+, GSE\d+); dedupe; probe each against ENA (https://www.ebi.ac.uk/ena/portal/api/filereport?accession=<ACC>&result=read_run&fields=run_accession,fastq_bytes) to count runs + total_gb; append one row per PMID to data/wave2_local_reads_rescues.tsv (pmid,reads_accessions,reads_source=laptop_scrape,n_runs,total_gb).
